app,userName,at,score,title,content
PhysicsWallah,Si_ddharth,,5,Good,Good
PhysicsWallah,MBlueberry22,,1,Complain,"Hey pw! There is something wrong with your app , it isn’t showing up on ios. When i m trying to buy your batch it is showing that product is under process please do something about it"
PhysicsWallah,Devanshi Yadav,,3,Not showing many features!,The AI Guru is not visible! Even I have already purchased a batch.
PhysicsWallah,Farhan Tuhin,,5,Thankful to the faculties of PW,"I am not eligible to explain or write something about PW because of Alakh sir and all other’s faculties of PW they all are the guru of NEET , JEE & UPSC aspirants"
PhysicsWallah,Akshat64,,1,Not easy to use,"I am very disappointed to use the app in my iPad, you cannot click on the progress line of video easily or slide it easily. I have purchased the infinity batch but I cannot use many features of infinity like preparation meter. And every thing is complicated, they upload documents to different places like if u have to see chemistry lecture planner then u have to first go to notices, then lecture planner, then find whether it is available in pdf section or DPP or dpp pdf section.
They even don’t update the lecture planners."
PhysicsWallah,Destroyer@01,,3,Regarding app features,I’m not satisfied coz while watching lecture in 2x it doesn’t stop on time need to reverse or 10 sec away and loading issue too while using app  and watching lecture 😖😖😖😖
PhysicsWallah,Haruuhhdhs,,5,Pw,Super
PhysicsWallah,Rekha Mathapaty,,5,Perfect,Must try
PhysicsWallah,Vyshak23,,4,App Problem,"Hi PW team! 
I am a student of NDA 2 Shaurya 2.0 batch. I am attending my lectures in the app installed from the App Store. Here are the problems I am facing 
1)Cannot see the leaderboard and progress 
2) Live lectures and some recorded lectures getting stuck
3) Not able to see upcoming tests and even uploaded
4) Even after marking complete, it is showing that not completed 
These are the few problems,which I want you guys to look into. The education content and teachers are fantastic. Great faculty with knowledgeable and fantastic teachers. Please look into this.

I hope this get fixed soon 
Thank you"
PhysicsWallah,Jhingaa Lala hu hu,,5,Amazing platform to study.,U love it and there teachers teaching style.
PhysicsWallah,Arman ajmeri,,5,Problem in ios,"Sir ,many features are not in iphone,ipad the coin system,dashboard is not working,prep meter is not there all the new updates are not there please fix it quick"
PhysicsWallah,Kundan Yad,,3,Related to download and lagging,I am using this app in my  iPad and I am facing related to download sometimes  even lagging also please fix it quickly
PhysicsWallah,Raza@1,,5,Lecture download nhi ho rahe kyu,"The download button is not working at all. Earlier, when we clicked it, it used to show video quality options like 240p, 360p, and 720p. But now, clicking the download button does nothing—no options appear, and the video doesn’t start downloading. This is a major issue, especially for students who rely on offline access. Please fix this as soon as possible."
PhysicsWallah,Mazidur43@245354324,,3,DPP Battle ground,Please make Dpp battle available in ipad os also. I request you!
PhysicsWallah,Furqan 13,,1,Download Issue,I am using Pw app on my iPad and I am unable to download  some lectures of my current batch . Please help me
PhysicsWallah,Gitunu,,5,Rank holder app,😍😍😍😍😍😍🥰🥰🥰🥰🥰🥰
PhysicsWallah,Uksdff,,5,Nice,Good
PhysicsWallah,CS_Engineer,,1,Worst,"Alakh Pandey….Ur coahing will be dead soon….Looting students…U will face karma
…U scammed me of 4000 Rs…"
PhysicsWallah,Sidd@#,,3,Log in issue in app,"Hey team pw ,
Pls fix the app it has many features missing n log in issue more over i gave a test n spend an hr on it n it was gone for log in issue its very frustrating"
PhysicsWallah,Saqib ul islam,,5,Physics wallah,Best study app for all students
PhysicsWallah,Certified rewier,,1,Batches,"I purchased batch for cuet in 2025 of physics and after enrolling it i got to know that its the same batch of 2024. 
And then they openly claim to do so..???"
PhysicsWallah,Reckless<3,,1,Very unprofessional in providing response and no path for communication,I am preparing for UGC NET exam and I am really disappointed to see how this works. There is no way absolutely no way to contact the teachers if you can’t attend the live sessions which isn’t possible for working professionals and it’s a hassle so many topics aren’t covered and there are those YouTube sessions which they should be included in the paid sessions but they don’t and you aren’t provided with any notes for those so it’s a hassle now. And I was amazed to see how my message was instantly deleted by PW when I had put across my grievance. They kinda fooling around. It’s really really inconvenient. I’m sure there are better options than PW I regret signing up.
PhysicsWallah,Ss2482,,5,Download option not working and video buffering,"Respected sir/ madam, Please this issue as soon as possible. It was my blunder to buy ipad to study from this broke institute"
PhysicsWallah,Haryana 41,,5,Best study app,Good teacher and
PhysicsWallah,ranu9,,5,Very Good,Very good support to the students across India at multiple locations. Teachers are very helpful and supportive
PhysicsWallah,anjchoub,,1,Library tab missing,There is no library tab on app like it has in PC website. Earlier it used to exist in app too. Massive downgrade!
PhysicsWallah,Anviii Sharma,,5,best app,"they are literally the besttt❤️i was an avg student till 9th and 90% in 10th was a dream for me, but they really made my path a lot easier considering i was trying to study hard for the first time.THANK YOU PW YRR😭❤️"
PhysicsWallah,Mohd amman,,5,Trick,♥️
PhysicsWallah,Anuvab 007,,1,Frustrated,I don’t know is it just me I am frustrated with the app I have taken infinity plan and now they have suddenly locked all my khazana videos. Why you guys are scamming people ?
PhysicsWallah,Dhruv Thube,,3,Issue with app.,"Hey team paw I have no issues with the course but issues with the ios app for iPad  . My xp does not count , my streaks do not count, the chat lags in the live class ……please take a look in this issue other than that the app is phenomenal"
PhysicsWallah,Rishi Prasad Singh,,5,About PW,Excellent Study Platform
PhysicsWallah,Skshshhsushshs,,1,Getting logged out again and again Auto logout,"After latest update it’s getting logged out spontaneously again and again. My exam is near , it’s frustrating."
PhysicsWallah,TANMAY ❤️‍🩹,,5,"Padhlo chahe khi se,manzil milegi yahi se ❤️‍🩹","Padhlo chahe khi se,manzil milegi yahi se ❤️‍🩹"
PhysicsWallah,Vihaan9,,2,Not good,"I have bought the infinity plan of udaan and when i am opening khazana there no videos of some teachers and when i am trying to contact them they are not leting to raise a ticket .
Please resolve this issue if not then it is a waste of money then"
PhysicsWallah,Awesome app for studying,,5,Awesome app for learning purpose,The teachers are highly energetic and gives us a fantastic explanation it really helped me to score good marks
PhysicsWallah,Adityarajsah,,1,Khazana is not working,Khazana lecture not even opening  they just logout my I’d
PhysicsWallah,Dr. Tushar Ahlawat,,5,Ios experience,"This app have multiple issues with ios.
It does not work properly in ios"
PhysicsWallah,Shivansh327,,1,Support system,Very poor support system they were not even listen to problem and were just procrastinating will see them in consumers court
PhysicsWallah,XYZ@2025,,5,Issue related khazana,"I am not able to open my khazana lectures recently and whenever I am opening the lectures it just get log out of the app . 
I request you to please resolve this problem asap ."
PhysicsWallah,_sangu_,,5,iPad users,"Right now fix the bugs for the iPad users it’s very very very frustrating for us 
We have our exams it’s really disappointing 
Fix it right now"
PhysicsWallah,Punjab_armaan,,1,Pw app is worst,It is not working my khazana since yesterday
PhysicsWallah,Charvi Hans,,3,Glitch in the PW app in an iPad,"Hi, I am using an iPad for my studies since a month, the iPad was working smoothly with the PW app, but now some glitch has occurred due to which the PW app is not working properly in my iPad and I need some help, regarding this issue, because I can’t continue my studies due to this glitch I want this glitch to be perfectly fine ASAP so that I can study smoothly as it is creating a lot of hindrance in my studies."
PhysicsWallah,terabaap.,,1,Issue,I am not able to attempt Paragraph based question in test because it not showing the paragraph in My ipad
PhysicsWallah,SteamCat💫,,2,Auto-Log out,"The app is continuously getting logged out on playing Lecture.
Please fix it asap as this is causing hindrance in studies"
PhysicsWallah,Vaibhav kulshrestha,,3,Technical issue,"Hey pw 
I am a student of Arjuna jee 2027 and from some days i am facing issue in watching Khazana lecture . Whenever I click on khazana lecture I automatically gets logout from my iPad"
PhysicsWallah,Yoyosingh2,,4,Issue,it does not work properly on an i pad !!! Fix it.
PhysicsWallah,Peer iffam,,1,App,Full of bugs and always stops working
PhysicsWallah,Hibu08,,2,ITS FRUSTRATING!,"Dear Physics Wallah Support Team

I am facing an issue with the PW app on my iPad. After logging in successfully, the app logs me out automatically whenever I try to access Khazana lectures, community chat, or other features.

I have already updated the app to the latest version, but the problem still persists. Kindly assist me in resolving this issue as soon as possible.

Thank you"
PhysicsWallah,11th arjuna,,5,It was really a excellent study app,"I feel like I am studying offline with full concentration and determination due to pw’s teachers ,their whole family is like home where a student not only study but have build some new talents and skills because of them . Along with handwritten notes and booklets their 3d models are also very fine and understandable with a lot of love from teachers to their loved students."
PhysicsWallah,Backlog Wallah,,5,EXCELLENT FOR JEE,"I am learning for JEE and faculty is excellent, app is great, everything is fantastic."
PhysicsWallah,Lord zargar,,2,Working issue in phone,"Not working properly this app in my phone , my phone is iPhone 11 and I have update my phone but I face same problem some time it gets hang and not work properly"
PhysicsWallah,AbhiDsharma,,5,Yoyo,Op app
PhysicsWallah,Prishita Tripathi,,5,Sir aap bohot achha padahte  h mind blowing sir Maza aa Gayá padhke,Bohot achha explain kiya sir thank you so much
PhysicsWallah,Average Student.,,5,Genuinely the best platform for 9th-12th.,"It is probably good for lower grades as well, but from what I’ve seen, Physics Wallah has made understanding concepts so easy that it has actually become fun."
PhysicsWallah,Googledoodle1234,,5,Why pw is better ?,"Love this app teaching is great much better than what taught in offline ngl right now in offline coaching costs lakhs but still can’t match this quality of education ,lots of love"
PhysicsWallah,Mr. Munchkin_2507,,5,Amazing,I love the interface and classes quality and features but no XP showing in iPhone :(
PhysicsWallah,aman to,,1,help me,meri exam ko 11 din rah gye hai or ye app bilkul kam ni kar rha hai main is app pr test bhi nhi de paa rha hu😔
PhysicsWallah,Vivekrajydv,,5,Review,Best learning app this country have ever seen
PhysicsWallah,FIX URGENTLY,,1,PLEASE FIX URGENTLY,"Only 10 days are left ,

The questions are half in hindi medium , not able to attempt any paper properly,

Before update it was running smoothly without any issues"
PhysicsWallah,Sh1v4.m,,4,App interface is irrelevant in iPhones,Where do i find xp points?class ranking?
PhysicsWallah,Etesh Bhoi,,2,Complaint,"Hello pw team I am enrolled in Lakshya 2026 batch and I am undergoing a problem, I first logged in in the app with my mobile and whenever I log in to the iPad, the xp feature vanishes. And even if I watch live lectures from my iPad I do not gain any xp. Kindly look into this problem"
PhysicsWallah,My doubt,,3,"NDA Shaurya 2025,2 batch",I have facing problem in ios that no community is showing no dashboard is showing no points are showing no watch time showing nothing is showing in ios except lectures my performance also not showing
PhysicsWallah,Rajat43,,1,Videos not working properly,"Lectures Not Working , currently enrolled in the UPSC Prahar 2024 (Hinglish) batch (Paid). I have been actively following the course, but I am facing an issue with the CSAT subject lectures, which are currently not working."
PhysicsWallah,SLN _143,,5,Best way to IIT,Best education with best teachers
PhysicsWallah,Pwstudent,,3,From Yakeen 6.0,The app doesn’t work well with iOS.
PhysicsWallah,Himtaal,,5,Bestest of best,I Love this platform
PhysicsWallah,ChintuChalaIIT,,5,Very good,Nice teachers and great explanation 😍
PhysicsWallah,HK-20,,5,PW,Best education app ever made with best faculties
PhysicsWallah,Nice tough,,5,Yo,Nice
PhysicsWallah,Gaurav Negi pw,,4,Great option,Rich content every one who came here get some thing for his/her
PhysicsWallah,Aala ji,,5,Very good,"Perfect 
Education
Platform"
PhysicsWallah,Shsusbsusb,,5,Thank you ♥️,Pw and their teachers have my whole heart ♥️✨
PhysicsWallah,Hangs in iOS,,1,App not working in iOS properly,"App hangs frequently, not work properly in ios"
PhysicsWallah,KUNAL KUMAR JHA,,1,Logouts automatically,Logouts automatically
PhysicsWallah,Mukesh Ambani143,,5,Good app for meet,MBBS confirm
PhysicsWallah,Md konain,,5,Smridhi mam good lecture,Nice
PhysicsWallah,Jay Tadas,,5,Nothing to say anything everyone knows best,Enroll in their batches straight forward without even thinking
PhysicsWallah,JEE aspirant001,,4,Live lectures are not working,I am using this app on iPad for 1year it has a lot of problems some them are solved by now but main problem is live lectures are not working whenever I opened a live lecture it plays for around 1s and freeze their not working I tried every possible thing what’s the point of this app if the main thing live lectures won’t work I have purchased Arjuna jee 2025 infinity 1 year ago I am facing this problem since then pls fix it quickly.
PhysicsWallah,Aru212001,,5,Online batch,Faculty is amazing good work pw
PhysicsWallah,Sfhdchfcbj,,5,Powerful platform for learning,"Nice faculty, rich and informative content, different different type of initiative by faculty for students"
PhysicsWallah,Soham kushwaha,,1,Refund,Bahut hi bekaar app hai mujhse paise bhi le liye or batch bhi nhi diya na hi refund kiya mere 1000 rs kha gye
PhysicsWallah,Berserker777q,,5,Best platform to study,"There are so many good teacher who treats you like you brother/sister like 
Ritik sir
Samridhi Maam 
If you are dedicated towards your goal then this app is for you as the teachers are 10 times more dedicated than youuuuuu 

Hats of to alakh sir 💕💕"
PhysicsWallah,Sanjana..,,1,Why the price difference?,"The ad showed how Lakshya JEE was around 5000 and my friend joined on 4th april with the same amount of,but now when i tried to join the prices are around 7000. Why is it like this?"
PhysicsWallah,Princy Nahta,,5,Obsessed to the faculties .,Currently the best platform for studies.
PhysicsWallah,Ishaan jamalpuriya saini,,5,Energetic teachers.,"PW is very good. Teachers are like friends to us, and also very energetic. They also use many things to explain us, like chemistry RAP and 3D models."
PhysicsWallah,Prem2315,,4,A bug on iPads,Hey paw team there’s a bug on iPad do ashish sirs class where it’s showing scheduled 6 am and when we one it it goes to the live plays for 10 sec and then automatically pauses and then sows some error every time I reopen app log out reinstall it keeps on doing that please fix
PhysicsWallah,abhiraj sharma future iitian,,4,Deducted 1 star for app malfunction and frquent logouts by own,Best faculty in this industry + best tech and easy to use features
PhysicsWallah,Ris445,,5,Best platform,Best faculties ❤️
PhysicsWallah,2011jass,,4,PW goodies,"Sir PW is very good but,
Sir I can not get the pw goodies. The goodies are include in my batch 

Batch name Udaan 2026 ( infinity pro )

My details -
Name - jaskaran
Father name - Gurdev singh 
Address- meond Khurd"
PhysicsWallah,Iit aspirants,,5,Update khazana,Heyy!! pw team                               Mei aapne 11th puri complete recording se kiya hai jo ki last year ki arjuna ki thi mei saleem sir aur tk sir ke recording khazana se dek raha hu but abe 12th ke recording nahi hai saleem sir aur tk sir ke so it is difficult for me to change the sir so…. Please upload karva do saleem sir aur tk sir ke 12th wale video.                                        I hope that the problem would be resolved
PhysicsWallah,Sansanata bacha,,1,Average,"Not good at all ,specially for iPhone users , even rotation option is not working"
PhysicsWallah,Shivam 9798,,5,Fabulous teachers and content,"Each and every teachers , who teach on PW are energetic and highly knowledgeable"
PhysicsWallah,cosmicstealthspud,,4,Help,"The updated version requires iOS 14.0 or later. And due to some issues I’m struggling to update the software. So, is the old version of the app still functioning?"
PhysicsWallah,Anushka modak,,1,App is not working,Since I downloaded app and selecting my contact number it is loading and not working please help today is my exam and it is very important 🙏
PhysicsWallah,Coco Shukla,,5,Nice,Am certified
PhysicsWallah,Royyyysub,,1,Lost pdf files on iPad,I had to update my iPad and due to space constraints I deleted the PW wala aap. I had my files downloaded for Bosc as I had taken a course from it. But after deleting the app the files were also deleted and now I am unable to recover my files
PhysicsWallah,M.r noware,,5,Sanskrit teacher,Sir please provide Sanskrit teacher for class 10 also. This session is about to start and i have chosen sanskrit cause i saw ‘Master saheb’ on PW but I didn’t knew he left please help..
PhysicsWallah,Badal sathua,,4,Perfect UI,This application is great for online exam preparation. Run smoothly on iPad os.
PhysicsWallah,User10169,,3,Not receiving any otp,I am trying so much bt not receiving any otp to start the app i want to join ca intermediate for jan 2026
PhysicsWallah,Tjurhfh,,5,The,The free time
PhysicsWallah,Batak16,,2,Update required,I cant see the level up feature in my ipad. Why updates come late in ios? Please do something about this
PhysicsWallah,EktaTomar,,5,PW,Best Experience
PhysicsWallah,Amansah04,,5,Just wow,The best educational platform in whole world.
PhysicsWallah,Debang65,,5,Best EdTech,The teachers explains good and interact with the students as well and their concepts are also too good and clear. Totally Satisfied.
PhysicsWallah,Fatema zahera,,3,Mentors related,"Respect Alakh sir
Sir I have paid for Infinity batch in Arjuna 3.0 2025 
Sir firstly mentorship starts too late and then after october my mentorship group is not open .
I contact with pw and then in January I have get mentorship but in new group and in this group mentors are not responsive, solve my query in 7-8 hours
Please change my group and give me my first mentorship group.
Thank you"
PhysicsWallah,Paromita123,,1,No Point System On iOS,Please add the point system to ios
PhysicsWallah,Lakshay Doda,,3,Batch Prices,Today batch prices are reduced and i want to buy a batch buy its still showing old launch prices discount days will be gone soon and i have to buy it fast. Pls fix this issue
PhysicsWallah,Vinod45,,5,Ha,Selection nhi hua
PhysicsWallah,Om001pg,,5,Good apps for online learning students,Best educational apps for all competitive exams India’s best teachers in this platform
PhysicsWallah,Tejashwini Pattanashetti,,5,"With due respect,","I would like to say that this platform has helped me a lot in getting affordable and quality content . Xp points and battleground is not available in apple ipad ,please work on it."
PhysicsWallah,Harsh kaushik upsc,,3,Need to look into new updates,"I have been using this apk dince 2023 and it was good back then but now with new update it is really tough and annoying to use it for long on phone especially iphone and laptop, The icons have become really too small which is really troublesome 
Im thankful to the PWOnlyIAS TEAM  but please look into the matter ASAP"
PhysicsWallah,Sumitkumar Patel,,5,Teaching,Best method of teaching
PhysicsWallah,Ankesh Chauhan,,5,About Review,All time favourite Learning App
PhysicsWallah,The Good Guy & Gentleman,,5,A Reliable and Affordable Learning Platform,"The PW app is a solid platform for students preparing for JEE, NEET, CBSE, and other exams. It has all the necessary features, including live and recorded lectures, study materials, and tests. The app is well-designed and runs smoothly without major issues.

The best part is its affordable pricing compared to other platforms, making quality education accessible to everyone. The teaching style is engaging, and concepts are explained well. Overall, it’s a good app with useful features and a well-built interface."
PhysicsWallah,Muneebulll,,4,Exp points problem,In the new update  pw has launched a system of points but i cant get it on my ipad even after updating plzz resolve this issue 🤖🤖🤖🤖
PhysicsWallah,Adarsh kumar sahu,,5,Goood,Gooood
PhysicsWallah,Rudran1,,4,Xp feature,Hello team can u pls introduce XP feature in ios also….
PhysicsWallah,Sdewangana,,1,No proper tech support,"We had our son subscribed to Physics wallah Arjuna 2025 batch , ever since the AITS exams started his answers were not getting recorded . We raised multiple requests through app & social media , but physics wallah tech team couldn’t resolve the issues. Instead they asked us to record the proctored exam to showcase the issue . Do they understand seriousness of exams"
PhysicsWallah,Aradhya Bachan,,5,Energetic,I was a energetic and funny approach
PhysicsWallah,Shall-9-&-9,,5,Very good app for kid s,An
PhysicsWallah,dr.shri hari,,5,love pw so much,awesome
PhysicsWallah,@Critics,,2,Worst interface,"Faculty working hard to teach the concept in simplest manner but the app developers trying their best to waste the efforts of teachers by providing way too laggy interface. In Ios, I have to open and close app multiple times to get a stable interface which ruins the experience."
PhysicsWallah,Susmita Borah,,5,Excellent explanation,👍
PhysicsWallah,king from hearts,,1,Review For Teaching Exam,The worst apps for teaching purpose..no sequence Also teacher left and join the otherplateform..
PhysicsWallah,Aditya8650,,5,Thankful,Very good app
PhysicsWallah,Om0675,,5,Some issues facing in app,Sir plz battle ground available kar dijiye iPad pe plz sir
PhysicsWallah,Sreyas Dev Thakur,,5,Just wanted to review 5 star,And reviewed 5 Star
PhysicsWallah,Pranjal Choudha,,5,Pranjal Review,Alakh Sir We Are Proud Of You :)
PhysicsWallah,ReyazDuruk,,5,iOS Launcher TaPasya mode,Please launch Tapasya or PW IOS LAUNCHER APK for less distractions.
PhysicsWallah,सुशील खेराज,,5,एजुकेशनल कंटेंट,One of the best educational platforms for which cannot afford coaching fees
PhysicsWallah,Pr@1  1.  2005,,4,Blank screen,"Respected Alakh sir ,                                                                                           I am facing an issue whenever I open lecture or downloaded lecture there is only blank
screen and the lecture does not play kindly solve this issue so that I can watch the lecture"
PhysicsWallah,Med#ansh,,3,Auto logout,"Im facing the issue of auto logout from 3-4 months, I use pw on ipad and it spontaneously gets logged out every week,,,,then I have to login again. Please fix this issue"
PhysicsWallah,Shaanti2,,5,Best ed tech platform,Always indebted 🙇🏻
PhysicsWallah,4R-H,,5,❤️,Very good
PhysicsWallah,Abhaidulla,,2,Increasing ios,This requires iOS 14 now but  in past don’t need my device unupgradable  😔
PhysicsWallah,Yadiraj  ji,,2,Fix bugs & problems,"After purchasing nursing pro batch still not show pro batch shift other batch & don’t get access of pro batch. Will contact to support but still remain re-login , Re access. Than some time batch show than some time batch disappear. Don’t access already paid batch that already paying for that. Need to improve about nursing batch access still bug or re-login show"
PhysicsWallah,sidhumoosewala99,,1,Unable to login in app and web both (ios),from 2 days i am unable to login my account in app and web both i reinstall app many time but  the problem not solved so please solve this problem team
PhysicsWallah,HARISH RAVANI,,5,VERY BEST APP FOR LEARNING,5 star rating for alakh sir
PhysicsWallah,Devid99006,,1,Batch not opening,Why the hell batch doesn’t open
PhysicsWallah,Arynyogi,,3,Issue,Lectures are keep buffering. My internet connection is good but most of the lectures don’t start they just buffers. In simple words - lectures load hote rahte hai start hi nahi hote kuch lecture to download karne ke baad bhi nahi chalte.
PhysicsWallah,Azma10,,5,Review,I have studied physics wallah offline mode for class 10th (udaan batch). I would say that the faculty was the best. My overall experience was the best. Physics wallah turned out to be amazing for my 10th.
PhysicsWallah,Rzwgsywh,,4,App issues,"After iOS 18 update app is not working properly on ipad sometimes it doesn't respond and lecture are are not opening we've to reinstall the app or login again 
Plz fix this as soon as possible 
It doesn't work properly some time the loading goes for hours and doesn't respond"
PhysicsWallah,Vikash@kumar,,1,Batch not opening,"This batch not opening and video freeze problem is not solved from 6 months 
You should definitely work on your ios version of this app"
PhysicsWallah,Gauuraannggiii,,2,Help needed.,"I’m a student of Arjuna Neet 2025 and suddenly the app does not show classes , the classes are not visible for any batch. I re downloaded the app twice and restarted my iPad 2 times and still the app is not working. My WiFi works perfectly and there is no issue on other apps but this app is not working at all. I can not access the classes. Please work on this as soon as possible as I have a lot of backlog to cover."
PhysicsWallah,Adityaririirir,,1,Not good functioning on iPad it is very frustrating please work with it,Please see the function you are not giving the function as promised
PhysicsWallah,Bharivi,,5,Good aap,Good teachers for study 😊❤️
PhysicsWallah,Mohammad Zeyan,,1,Pe,Buy online classes they have best faculty offline classes are worse
PhysicsWallah,Popoi27,,4,App problem,"Hey there ,the PW app just suddenly stopped working and I’m unable to even open the home page of it so could you please see whats the matter ASAP."
PhysicsWallah,Khan chat,,1,Server of app should be improved,"Works slow and low quality of live classes in vedio,audio,poll,…"
PhysicsWallah,₹&*,,5,Very excellent,It’s a very good app for test study etc
PhysicsWallah,Daffysam,,5,Pw live class problem,One of the best educational online platform in the world.
PhysicsWallah,Beast.01.,,3,Compatibility with ios,Everything is good just the app is not optimised for ios and apple devices
PhysicsWallah,Nicknamedoesntexist_,,3,ISSUES,"The live classes are still freezing up, the doubt section issue has been resolved but please fix the live classes issue ASAP"
PhysicsWallah,Needed to Solve,,3,Not Getting All Features,"Hey PW Team,
I am a student of ARJUNA NEET 2025 batch (I have paid for the Infinite batch). I use this app on iPad and I seem to be having trouble finding some of the features on the app such as the Community tab, the Saarthi and the Infinite Mentorship features. There's also the issue with the Dashboard. It doesn't provide the correct info regarding the amount of lectures I attend or the amount of DPPs I solve and whenever I raise a complaint against it, they say to wait 24 hours for an update. But even so, after 24 hours, there is no update and it remains the same just as it was before. Also, I'm sure there are other iOS users who might also be facing a similar problem. Kindly look into the situation here asap for it is really frustrating not receiving what's been promised."
PhysicsWallah,Star giri,,5,Macbook,Plzz tell me did it work on macbook
PhysicsWallah,PW Lover’s,,5,Best app,Best app ever
PhysicsWallah,VishwatejaUre,,1,Can’t access my mentorship and button that doesn’t even function,Solve this asap
PhysicsWallah,Nihal3334,,4,Issues in background downloading of lectures!,"I would like to express that i am student of Yakeen batch and I face a lot of problem because there is no background download available in Pw app for lectures , I have to keep my app open ,so kindly solve this problem as soon as possible. ( iPados18.2.1)                               
                                                                          Thanking you"
PhysicsWallah,Devilveer,,5,Great faculty,Amazing teacher ❤️❤️
PhysicsWallah,Nahidhx3,,1,INFINITY ACCESS PROBLEM,"I can access my infinity batch even though i had bought it ; i m facing this issue from two days but the pw team have not done anything to solve my issue , i had done raise my issue 2 times in help centre but it didnt work so i request you to solve my issue"
PhysicsWallah,Adhiya batt,,5,Heartfelt Thankyou,Thankyou so much for providing quality content on this amazing platform of Physics Wallah Hats of Alak Sir & faculty!!🫡❤️
PhysicsWallah,huhletmereview,,5,Great UX and quality content,I love the energy of tutors here.
PhysicsWallah,Nishacha13,,3,Access to old batches,Sir bo batches jo free hai or YouTube pe available hai unke notes ka access kyu ni mil rha….mujhe purane umeed batch se hi pdhna hai ab uske pdf ni mil rhe please free batches ka access to de dijiye🙏🙏
PhysicsWallah,Zakirii,,2,NOT GOOG,App not working properly on ios
PhysicsWallah,Anglei sjdjhdhd,,1,Very very bad experience,I don’t know why app without any reason logout under every 2-3days repetadly its affect my study out side my home like library where i dont bring my phone for focus study and after logout i need to go home and for these process i lost my focus and lot of time plz solve it and one more thing i also use unacademy app but that app never logout itself so pw should learn from them to make their app like them
PhysicsWallah,Ibrahim1619,,5,Gr8 App and teachers,No doubt the best teachers . You just need some self control and this will help you reach heights.
PhysicsWallah,SANJUx090,,5,Best app,Best app of world
PhysicsWallah,Fuxk you motherfuxker,,1,Worst,"Worst app ever, I had gone to the warriors series for notes and question, First I had to enroll for the batch after enrolling when I try to open the question it says to enroll the batch, when I try to enroll again it said you have already purchase the pack and when I try again to open the question it is lock"
PhysicsWallah,Vishv Johar,,5,PW,Excellent teachers and explains everything with a lot of fun
PhysicsWallah,Swareet Gamare,,5,just love the teachings,the best faculties of india helped me to love the classes. Now I will score good marks in my exams.The best platform for learning and the best loving teachers
PhysicsWallah,Shreyanssh2013,,5,It’s a nice app for the students who want to learn a lot of new skills 🙂,Nice
PhysicsWallah,Mudasar ah,,5,Very nice app.,Very satisfied with the app
PhysicsWallah,Sam-yak,,5,The OG content,Pw classes are one of the best as it provides recorded lectures of your favourite sir/maam . Quality content… And experienced faculty who can deliver you too your dream colleges
PhysicsWallah,IITian_Kunal,,1,Worst faculty,"Don’t ignore this message 
Recently I faced many problem in your pw apps.. 
1.)Regarding worst doubt faculty: Faculty teacher for doubt are not giving reply to many doubt despite being such doubt was related to the topic and doubt was clear.. I got reply in some doubt but that was the wrong and many of them misunderstood the doubt…

2.)Regarding your system: Many time when I was asking doubt or commenting, I got a message by ur system that “You are using prohibited words please avoid otherwise you will block permanently”. Today also it was same, but I continuously clicked submit button bcoz I know that there are no any prohibited words but worstly I blocked,that not matters for me..Matter is that why I blocked despite being not using any prohibited words.. Why I was getting the warning that you will block….

3.) Mental Harassment: Due to this some may feel mental harassment..

Make a changes in your system and don’t give any excuses like ,”…………there may be this factor for…..” I also respect your privacy and community rule. But why to trouble someone that didn’t do anything…
Reply me again in this mail"
PhysicsWallah,Harshraj08,,5,Quality education,Rich content 👍🏻👍🏻👍🏻
PhysicsWallah,Amarbhai prajapati,,1,Lootere,Paisa Paisa Paisa mangte rahete he
PhysicsWallah,Hbgchghvyvy,,1,Give updates fast,When the hell are you all thinking of giving community. From1 year it is upcoming
PhysicsWallah,Ytiffa,,4,Batch yet not started,I paid for a batch but its yet not started how much time it takes I raised query but yet not resolved
PhysicsWallah,Tarannum raj,,3,Eduction,It is the  good class for neet /jee preparation the teachers are also very friendly
PhysicsWallah,Raj~C,,1,Resolve my issue,I am a student of Umang 2025 . I’m not able to watch my class it always shows that no data found in my lecture’s option. And I’m not able to access my classes so I request to please provide me a solution. Help me I am facing a lot of study issues pls help.
PhysicsWallah,Ayman Ahmed Pathan,,5,One of the best app,Fun explanation fun teachers etc best app
PhysicsWallah,Md Maaz Khan,,5,India’s best and no.1 app for NEET and JEE!!!,Literally amazing faculty!!!
PhysicsWallah,Heiden Sandi,,5,Rich content,Rich content
PhysicsWallah,Wild Manthan,,1,App crash,App is getting logout by itself.I can’t able to see the home page and can’t access to lectures but pw store is getting opened. I have uninstall app many times but can’t see home page and lectures. Please fix it
PhysicsWallah,Musanifmajid,,2,App not opening at all,being an iPad user face a lot of problem first from past 3 4 months I can’t use app without vpn and now it isn’t working at all .please help
PhysicsWallah,Naruto875,,1,App glitch,The login OTP is not working. PW team please look upon this issue.
PhysicsWallah,Shashank_patil,,1,Battleground required,Battleground wala update laiye plz
PhysicsWallah,For music lover 757,,5,Best education platform in India which provided very affordable best education,Best for suceeful students
PhysicsWallah,Akashjii,,5,Good for students,Good application for students and learner’s
